       5.9008598  -7.8984162e-05
       5.9026198   0.00052867437
       5.9039102   0.00099807998
       5.9052801    0.0010621520
       5.9070802   0.00070558561
       5.9083500   0.00049913279
       5.9097099  -9.9527200e-05
       5.9115300   7.0616001e-05
       5.9127698   0.00040994479
       5.9140601  -0.00013984800
       5.9159698   0.00099955996
       5.9172201    0.0013755759
       5.9184999   0.00046674157
       5.9204202   0.00036447040
       5.9216700    0.0013223760
       5.9229202   0.00085539995
       5.9248400  -0.00057133118
       5.9261198   0.00070104955
       5.9273701    0.0016871839
       5.9292898    0.0015737199
       5.9305701    0.0015227280
       5.9318199    0.0017156000
       5.9336400    0.0018398639
       5.9349999    0.0011461280
       5.9362702    0.0018057920
       5.9380798    0.0031888881
       5.9394498    0.0025115999
       5.9407401    0.0017560960
       5.9425201    0.0026688399
       5.9438100    0.0025863519
       5.9451699    0.0030950638
       5.9469800    0.0034346559
       5.9482598    0.0026644080
       5.9498601    0.0029420640
       5.9514399    0.0036725678
       5.9526901    0.0040764319
       5.9543099    0.0054844080
       5.9559002    0.0062914316
       5.9571600    0.0061765997
       5.9587598    0.0064542721
       5.9603601    0.0069055121
       5.9616098    0.0069553678
       5.9632101    0.0063736479
       5.9647999    0.0062492560
       5.9660802    0.0076062320
       5.9678898    0.0090862397
       5.9692602    0.0091941599
       5.9705501    0.0091916797
       5.9723401    0.0089802400
       5.9736300    0.0089675198
       5.9749899    0.0099630395
       5.9768100     0.010473760
       5.9780898     0.010613600
       5.9796901     0.010997280
       5.9812799     0.012253600
       5.9825401     0.011542639
       5.9841499     0.011202240
       5.9857502     0.013340640
       5.9870100     0.013154959
       5.9886498     0.012919839
       5.9902201     0.014337439
       5.9914699     0.014654239
       5.9933100     0.015148880
       5.9946699     0.016108240
       5.9959502     0.016683199
       5.9977698     0.017447120
       5.9991398     0.017687040
       6.0004301     0.017249679
       6.0022302     0.017694319
       6.0035200     0.018074159
       6.0051599     0.017478239
       6.0067101     0.018279759
       6.0079899     0.019079680
       6.0099201     0.017839839
       6.0111899     0.017802800
       6.0124502     0.017857840
       6.0143800     0.017171200
       6.0156598     0.017969039
       6.0169301     0.018484720
