        1136           4           3
Mon Jul 11 16:09:24 2005
classB_77_86.fits
    lambda (um)    Flux (Jy)   Sigma (Jy)    AOT ident.
      7.37087    0.0225372      3.05523      7.00000
      7.37293    0.0344687      2.41503      7.00000
      7.37471    0.0326373      1.68193      7.00000
      7.37638    0.0183913      1.20738      7.00000
      7.37834    0.0194000      1.51154      7.00000
      7.38024    0.0364258      2.88960      7.00000
      7.38188    0.0537856      2.23238      7.00000
      7.38391    0.0525462      1.95136      7.00000
      7.38593    0.0357541      1.41257      7.00000
      7.38740    0.0286268      1.02693      7.00000
      7.38945    0.0428522      2.32837      7.00000
      7.39144    0.0604654      2.69756      7.00000
      7.39312    0.0635979      2.20250      7.00000
      7.39502    0.0500250      1.79223      7.00000
      7.39695    0.0431809      1.36246      7.00000
      7.39866    0.0554211      2.28687      7.00000
      7.40041    0.0756458      2.87503      7.00000
      7.40247    0.0822390      2.73179      7.00000
      7.40426    0.0747983      2.74335      7.00000
      7.40593    0.0641168      2.74799      7.00000
      7.40789    0.0699233      2.12280      7.00000
      7.40980    0.0862763      2.76152      7.00000
      7.41144    0.0947866      2.19296      7.00000
      7.41348    0.0904474      2.02325      7.00000
      7.41550    0.0766004      1.51661      7.00000
      7.41696    0.0778602      1.94359      7.00000
      7.41903    0.0939458      2.73866      7.00000
      7.42102     0.105594      2.07632      7.00000
      7.42272     0.103488      2.68665      7.00000
      7.42461    0.0939192      1.62077      7.00000
      7.42654    0.0967299      1.61841      7.00000
      7.42838     0.113728      2.27600      7.00000
      7.43000     0.126532      2.92451      7.00000
      7.43207     0.124827      2.59444      7.00000
      7.43414     0.117060      1.87763      7.00000
      7.43582     0.117095      1.69877      7.00000
      7.43766     0.133047      1.65227      7.00000
      7.43957     0.146645      2.44064      7.00000
      7.44165     0.147202      2.55889      7.00000
      7.44338     0.138491      2.12329      7.00000
      7.44511     0.134399      1.38052      7.00000
      7.44704     0.143754      1.89763      7.00000
      7.44895     0.158993      2.19228      7.00000
      7.45064     0.165532      1.93220      7.00000
      7.45264     0.162603      1.75689      7.00000
      7.45471     0.158460     0.930993      7.00000
      7.45617     0.161956      1.10449      7.00000
      7.45821     0.171532      1.50780      7.00000
      7.46024     0.176805      2.50858      7.00000
      7.46190     0.176365      2.51954      7.00000
      7.46382     0.173032      1.87674      7.00000
      7.46577     0.172018      1.81964      7.00000
      7.46747     0.178616      1.66516      7.00000
      7.46924     0.185932      1.65599      7.00000
      7.47132     0.189191      2.22097      7.00000
      7.47310     0.190992      1.81257      7.00000
      7.47478     0.191731      2.08830      7.00000
      7.47675     0.197760      2.59813      7.00000
      7.47867     0.204533      1.84651      7.00000
      7.48031     0.206911      2.18536      7.00000
      7.48237     0.210332      2.00379      7.00000
      7.48439     0.211180      2.23203      7.00000
      7.48586     0.219390      1.69803      7.00000
      7.48809     0.231098      2.06795      7.00000
      7.48993     0.238183      3.08129      7.00000
      7.49178     0.242971      2.60911      7.00000
      7.49400     0.244066      2.14380      7.00000
      7.49548     0.253353      1.61619      7.00000
      7.49750     0.264558      1.79616      7.00000
      7.49956     0.273910      1.38805      7.00000
      7.50120     0.279266     0.968675      7.00000
      7.50313     0.280155     0.956709      7.00000
      7.50510     0.281432     0.915984      7.00000
      7.50679     0.284203     0.868826      7.00000
      7.50856     0.292783      1.97043      7.00000
      7.51066     0.298371      2.14702      7.00000
      7.51244     0.301901      1.40730      7.00000
      7.51412     0.304079      1.41837      7.00000
      7.51610     0.310888     0.918127      7.00000
      7.51803     0.320232      1.09509      7.00000
      7.51967     0.323407      1.63339      7.00000
      7.52174     0.326981      1.66437      7.00000
      7.52376     0.327415      1.32252      7.00000
      7.52555     0.330724     0.985803      7.00000
      7.52748     0.334643      1.20642      7.00000
      7.52931     0.336871      1.93726      7.00000
      7.53131     0.343647      2.06290      7.00000
      7.53339     0.348248      1.90473      7.00000
      7.53487     0.351950      1.35221      7.00000
      7.53691     0.359528      1.48792      7.00000
      7.53896     0.364120      2.63214      7.00000
      7.54062     0.373387      2.87281      7.00000
      7.54256     0.378265      2.59960      7.00000
      7.54451     0.382762      2.11445      7.00000
      7.54623     0.392836      1.89614      7.00000
      7.54798     0.400135      2.64064      7.00000
      7.55009     0.408699      2.98567      7.00000
      7.55202     0.412275      2.19821      7.00000
      7.55386     0.414532      1.58897      7.00000
      7.55570     0.422723      1.46182      7.00000
      7.55763     0.434116      2.38789      7.00000
      7.55973     0.446374      1.91465      7.00000
      7.56149     0.454483     0.964472      7.00000
      7.56321     0.456268      1.24900      7.00000
      7.56517     0.461698      1.59097      7.00000
      7.56711     0.473960      2.41318      7.00000
      7.56877     0.486113      3.10931      7.00000
      7.57083     0.492926      1.74000      7.00000
      7.57287     0.491768      1.38635      7.00000
      7.57466     0.494646      1.39770      7.00000
      7.57658     0.507267      2.09786      7.00000
      7.57844     0.522050      3.30986      7.00000
      7.58044     0.533249      2.14834      7.00000
      7.58253     0.532922      1.75804      7.00000
      7.58401     0.529909      1.59060      7.00000
      7.58606     0.532978      1.48152      7.00000
      7.58811     0.540421      2.18691      7.00000
      7.58979     0.549051      1.41786      7.00000
      7.59173     0.549671      1.75277      7.00000
      7.59368     0.546870      2.08216      7.00000
      7.59541     0.548844      1.69451      7.00000
      7.59746     0.555485      1.97132      7.00000
      7.59942     0.567140      1.50989      7.00000
      7.60124     0.574562      1.79196      7.00000
      7.60337     0.572952      2.27166      7.00000
      7.60505     0.574034      2.55191      7.00000
      7.60682     0.581132      3.33663      7.00000
      7.60895     0.591969      3.38387      7.00000
      7.61073     0.600021      2.42555      7.00000
      7.61242     0.594834      1.80619      7.00000
      7.61442     0.597288      2.23791      7.00000
      7.61637     0.604952      3.04594      7.00000
      7.61832     0.616032      2.64577      7.00000
      7.62024     0.623389      1.95341      7.00000
      7.62211     0.618802      1.51095      7.00000
      7.62407     0.621033      2.34224      7.00000
      7.62602     0.632956      2.73738      7.00000
      7.62769     0.648711      2.50352      7.00000
      7.62975     0.655662      1.33103      7.00000
      7.63180     0.647112      1.26407      7.00000
      7.63360     0.641195      1.94659      7.00000
      7.63553     0.649811      2.07301      7.00000
      7.63739     0.664762      2.63685      7.00000
      7.63934     0.671287      1.67314      7.00000
      7.64150     0.662635      1.14999      7.00000
      7.64299     0.652030      1.60575      7.00000
      7.64506     0.656238      1.72144      7.00000
      7.64710     0.667864      2.73205      7.00000
      7.64879     0.676674      1.84561      7.00000
      7.65086     0.672206      1.44833      7.00000
      7.65269     0.662083      2.08941      7.00000
      7.65460     0.661894      1.86370      7.00000
      7.65681     0.666464      2.33274      7.00000
      7.65846     0.672179      1.83185      7.00000
      7.66042     0.667599      1.78972      7.00000
      7.66240     0.655757      2.88368      7.00000
      7.66412     0.653493      2.89371      7.00000
      7.66618     0.659386      3.46684      7.00000
      7.66814     0.670202      3.48726      7.00000
      7.66998     0.671450      2.03495      7.00000
      7.67212     0.660754      2.67396      7.00000
      7.67380     0.656619      2.86406      7.00000
      7.67559     0.658654      3.39819      7.00000
      7.67773     0.665015      3.53627      7.00000
      7.67952     0.668542      2.61449      7.00000
      7.68150     0.665252      2.29264      7.00000
      7.68334     0.668397      2.67243      7.00000
      7.68518     0.677718      3.20783      7.00000
      7.68745     0.686649      3.19136      7.00000
      7.68921     0.688849      1.98883      7.00000
      7.69093     0.677125      2.16457      7.00000
      7.69292     0.672319      2.42885      7.00000
      7.69488     0.678410      2.65541      7.00000
      7.69684     0.688585      2.56963      7.00000
      7.69876     0.688162      2.09546      7.00000
      7.70065     0.676883      2.08212      7.00000
      7.70262     0.670858      1.87264      7.00000
      7.70459     0.677079      2.04211      7.00000
      7.70626     0.686536      2.37745      7.00000
      7.70834     0.686907      1.73508      7.00000
      7.71039     0.679687      1.14273      7.00000
      7.71221     0.672822      1.19335      7.00000
      7.71415     0.676624      1.48757      7.00000
      7.71600     0.684007      2.49115      7.00000
      7.71805     0.690521      1.50347      7.00000
      7.72013     0.687413      1.97217      7.00000
      7.72162     0.679822      2.71820      7.00000
      7.72385     0.682543      2.50090      7.00000
      7.72575     0.691796      2.36765      7.00000
