       5.3142099     0.014170296
       5.3444600    0.0027904234
       5.3747001    0.0049145010
       5.4049401     0.011164463
       5.4351802    0.0020880927
       5.4654198   -0.0043098360
       5.4956698   -0.0074179877
       5.5259099   -0.0036452523
       5.5561500   -0.0099813210
       5.5863900   -0.0082462133
       5.6166301    0.0015241862
       5.6468801   -0.0062015314
       5.6771202   -0.0061704582
       5.7073598   -0.0020564132
       5.7375998   -0.0067903722
       5.7678399   -0.0072803687
       5.7980900   -0.0046355663
       5.8283300   -0.0012191462
       5.8585701   -0.0014589406
       5.8888102   -0.0017428275
       5.9190502   -0.0073078762
       5.9492998    0.0033613147
       5.9795399    0.0094461061
       6.0097799     0.014252988
       6.0400200     0.012609535
       6.0702600    0.0036956987
       6.1005101   0.00065783802
       6.1307502     0.023597957
       6.1609902     0.069039897
       6.1912298      0.12656871
       6.2214699      0.16912291
       6.2517200      0.18095560
       6.2819600      0.15384641
       6.3122001      0.10298187
       6.3424401     0.056954221
       6.3726802     0.039014012
       6.4029298     0.029831149
       6.4331698     0.020158694
       6.4634099     0.017417060
       6.4936500     0.015911246
       6.5238900     0.015731841
       6.5541401     0.011140575
       6.5843801     0.023331712
       6.6146202     0.019604568
       6.6448598     0.011004749
       6.6750998     0.011518017
       6.7053499     0.010908914
       6.7355900    0.0036871864
       6.7658300     0.011430365
       6.7960701    0.0034319970
       6.8263102   -0.0079649031
       6.8565602    -0.012108182
       6.8867998    -0.012222625
       6.9170399    -0.011938573
       6.9472799    -0.019672329
       6.9775200    -0.019748395
       7.0077701    -0.013507451
       7.0380101   -0.0082715108
       7.0682502   -0.0094910832
       7.0984902    -0.013494802
       7.1287298    -0.011835433
       7.1589799   -0.0021777981
       7.1892200  -0.00066387090
       7.2194600    0.0014476602
       7.2497001    0.0096906961
       7.2799401     0.016552295
       7.3101902     0.012480929
       7.3404298     0.018024060
       7.3706698     0.015679703
       7.4009099     0.020161256
       7.4205799     0.046555597
       7.4311500     0.030561375
